有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
1215　卜蜂,108/04/23,"1,236,235","69,006,751",56.30,56.40,55.20,55.80,+0.20,922
1215　卜蜂,108/04/24,"4,285,662","243,621,403",56.30,57.40,55.80,57.40,+1.60,"2,710"
1215　卜蜂,108/04/25,"3,064,360","177,033,636",57.90,58.40,57.10,57.70,+0.30,"1,997"
1215　卜蜂,108/04/26,"1,516,939","86,358,702",57.50,57.50,55.70,57.10,-0.60,935
1215　卜蜂,108/04/29,"3,984,398","232,797,913",57.60,59.30,57.30,59.00,+1.90,"2,670"
1215　卜蜂,108/04/30,"2,200,139","129,518,843",59.00,59.60,58.40,58.70,-0.30,"1,362"
1215　卜蜂,108/05/02,"1,258,667","73,591,437",58.50,59.20,58.10,58.40,-0.30,802
1215　卜蜂,108/05/03,"1,193,384","69,141,671",58.70,58.70,57.50,58.00,-0.40,768
1215　卜蜂,108/05/06,"1,378,555","80,087,421",58.00,59.00,57.20,57.80,-0.20,905
1215　卜蜂,108/05/07,"5,302,846","316,704,302",59.00,60.50,58.40,60.20,+2.40,"3,155"
1215　卜蜂,108/05/08,"5,063,350","309,263,269",59.20,62.00,59.10,61.10,+0.90,"3,237"
1215　卜蜂,108/05/09,"2,572,959","155,951,012",61.10,61.80,59.90,60.40,-0.70,"1,618"
1215　卜蜂,108/05/10,"2,293,846","139,590,610",60.30,61.40,60.20,60.90,+0.50,"1,503"
1215　卜蜂,108/05/13,"6,449,601","407,418,102",61.80,63.80,61.80,63.20,+2.30,"3,975"
1215　卜蜂,108/05/14,"2,440,169","152,288,532",62.70,62.90,61.40,62.40,-0.80,"1,627"
1215　卜蜂,108/05/15,"2,831,854","179,618,346",63.50,63.70,63.00,63.30,+0.90,"1,696"
1215　卜蜂,108/05/16,"1,526,891","96,090,025",63.30,63.60,62.30,62.90,-0.40,964
1215　卜蜂,108/05/17,"10,011,189","653,616,085",63.00,66.40,63.00,65.00,+2.10,"5,750"
1215　卜蜂,108/05/20,"5,454,709","363,955,796",65.30,67.40,65.30,66.80,+1.80,"3,597"
1215　卜蜂,108/05/21,"5,893,058","395,142,924",66.90,68.50,65.40,66.70,-0.10,"3,705"
1215　卜蜂,108/05/22,"4,933,551","324,749,385",66.80,67.50,64.20,65.00,-1.70,"3,216"
1215　卜蜂,108/05/23,"3,199,518","202,076,265",64.90,64.90,62.40,62.80,-2.20,"2,208"
1215　卜蜂,108/05/24,"2,566,539","162,558,357",63.00,64.50,62.40,63.10,+0.30,"1,697"
1215　卜蜂,108/05/27,"1,442,887","91,139,581",63.30,63.80,62.40,63.30,+0.20,"1,016"
1215　卜蜂,108/05/28,"4,126,570","268,046,733",63.30,65.90,63.30,65.90,+2.60,"2,619"
1215　卜蜂,108/05/29,"3,615,345","236,254,593",64.80,66.40,63.70,65.80,-0.10,"2,602"
1215　卜蜂,108/05/30,"1,814,277","118,464,105",65.60,65.80,64.80,65.20,-0.60,"1,351"
1215　卜蜂,108/05/31,"1,393,692","90,689,631",65.20,65.70,64.60,64.60,-0.60,988
1215　卜蜂,108/06/03,"1,033,954","66,429,150",64.60,64.90,63.80,64.10,-0.50,677
1215　卜蜂,108/06/04,"1,315,227","85,473,256",64.50,65.50,64.50,64.70,+0.60,"1,060"
1215　卜蜂,108/06/05,"1,814,361","117,342,600",65.10,65.70,64.20,64.40,-0.30,"1,129"
1215　卜蜂,108/06/06,"2,142,746","137,834,110",64.60,65.30,63.40,63.70,-0.70,"1,095"
1215　卜蜂,108/06/10,"2,424,281","157,029,964",65.00,65.30,64.00,65.00,+1.30,"1,259"
1215　卜蜂,108/06/11,"2,216,028","142,467,497",65.10,65.30,64.00,64.20,-0.80,"1,341"
1215　卜蜂,108/06/12,"4,318,153","270,108,492",64.00,64.00,61.40,62.70,-1.50,"2,719"
1215　卜蜂,108/06/13,"1,686,914","104,228,068",62.50,62.50,61.50,62.00,-0.70,"1,142"
1215　卜蜂,108/06/14,"1,157,219","71,954,961",62.00,62.60,61.70,62.10,+0.10,679
1215　卜蜂,108/06/17,"1,277,321","80,600,274",62.10,63.70,62.00,63.60,+1.50,944
1215　卜蜂,108/06/18,"1,519,986","97,116,598",63.20,64.20,62.90,64.10,+0.50,865
1215　卜蜂,108/06/19,"1,219,527","78,156,366",64.40,64.70,63.80,63.90,-0.20,606
1215　卜蜂,108/06/20,"1,088,890","69,715,387",63.90,64.30,63.60,63.60,-0.30,714
1215　卜蜂,108/06/21,"5,417,544","353,884,333",63.70,66.40,63.20,64.40,+0.80,"3,111"
1215　卜蜂,108/06/24,"7,114,450","471,533,520",64.40,67.50,63.30,67.50,+3.10,"4,427"
1215　卜蜂,108/06/25,"22,415,506","1,594,156,137",68.50,72.80,68.50,71.50,+4.00,"12,790"
1215　卜蜂,108/06/26,"6,673,908","477,067,797",71.50,72.20,70.20,72.00,+0.50,"4,303"
1215　卜蜂,108/06/27,"4,032,305","285,666,205",72.00,72.00,70.10,70.80,-1.20,"2,856"
1215　卜蜂,108/06/28,"4,097,173","284,580,837",70.50,70.80,68.80,69.20,-1.60,"2,923"
1215　卜蜂,108/07/01,"3,740,504","254,355,952",69.10,69.10,67.60,67.90,-1.30,"2,210"
1215　卜蜂,108/07/02,"2,908,661","197,989,866",67.90,68.70,67.30,67.90, 0.00,"1,603"
1215　卜蜂,108/07/03,"3,833,144","263,261,837",68.00,69.50,67.70,68.40,+0.50,"2,235"
1215　卜蜂,108/07/04,"1,931,234","133,394,546",68.10,69.50,68.10,69.40,+1.00,"1,139"
1215　卜蜂,108/07/05,"2,137,245","147,419,412",69.50,70.20,68.10,68.70,-0.70,"1,374"
1215　卜蜂,108/07/08,"1,970,096","135,671,094",68.70,69.40,68.00,68.80,+0.10,"1,243"
1215　卜蜂,108/07/09,"1,797,049","124,775,281",69.00,69.80,69.00,69.20,+0.40,996
1215　卜蜂,108/07/10,"1,283,123","88,701,387",69.60,69.60,68.80,69.10,-0.10,693
1215　卜蜂,108/07/11,"1,697,937","116,966,234",68.50,69.50,68.20,69.50,+0.40,900
1215　卜蜂,108/07/12,"2,585,883","178,746,063",69.70,69.70,68.50,69.40,-0.10,"1,519"
1215　卜蜂,108/07/15,"2,707,085","180,833,495",66.40,67.40,66.40,66.90,X0.00,"1,527"
1215　卜蜂,108/07/16,"1,652,317","111,567,451",67.00,68.30,67.00,67.50,+0.60,"1,112"
1215　卜蜂,108/07/17,"823,502","55,279,076",67.40,67.50,67.00,67.00,-0.50,553
1215　卜蜂,108/07/18,"914,041","61,148,639",66.90,67.20,66.50,67.10,+0.10,549
1215　卜蜂,108/07/19,"878,150","59,208,035",67.10,67.80,67.10,67.60,+0.50,579
1215　卜蜂,108/07/22,"3,053,919","211,214,491",68.00,69.80,67.90,69.50,+1.90,"1,906"
1215　卜蜂,108/07/23,"2,290,835","160,277,105",70.40,71.20,69.30,69.60,+0.10,"1,462"
1215　卜蜂,108/07/24,"1,931,193","135,826,610",70.00,70.90,69.50,70.30,+0.70,"1,299"
1215　卜蜂,108/07/25,"2,720,934","193,599,093",71.00,71.60,70.30,71.40,+1.10,"1,689"
1215　卜蜂,108/07/26,"1,281,590","91,226,856",71.40,72.00,70.80,70.90,-0.50,896
1215　卜蜂,108/07/29,"4,144,002","301,131,831",71.50,74.00,71.00,72.60,+1.70,"2,690"
1215　卜蜂,108/07/30,"2,617,439","188,202,908",72.40,73.50,70.10,72.30,-0.30,"1,878"
1215　卜蜂,108/07/31,"4,339,106","320,141,889",72.10,74.20,72.10,74.00,+1.70,"2,924"
1215　卜蜂,108/08/01,"1,513,659","111,579,858",74.00,74.20,72.60,74.00, 0.00,"1,036"
1215　卜蜂,108/08/02,"2,925,754","216,705,007",73.50,74.80,72.90,74.00, 0.00,"1,964"
1215　卜蜂,108/08/05,"2,554,428","185,886,491",74.30,74.90,71.50,71.50,-2.50,"1,670"
1215　卜蜂,108/08/06,"3,445,682","243,732,400",69.40,73.00,67.70,73.00,+1.50,"2,037"
1215　卜蜂,108/08/07,"1,490,943","108,813,330",73.00,73.70,72.00,73.00, 0.00,917
1215　卜蜂,108/08/08,"1,629,455","120,380,337",74.40,74.40,73.50,73.80,+0.80,"1,173"
1215　卜蜂,108/08/12,"1,569,151","114,274,097",73.80,74.10,72.20,72.30,-1.50,"1,057"
1215　卜蜂,108/08/13,"921,894","66,056,011",72.30,72.30,71.30,71.50,-0.80,676
1215　卜蜂,108/08/14,"1,032,034","73,992,714",72.30,72.30,71.30,71.30,-0.20,744
1215　卜蜂,108/08/15,"1,829,738","128,151,919",70.50,70.50,69.60,69.60,-1.70,"1,130"
1215　卜蜂,108/08/16,"2,393,590","165,497,214",69.00,70.50,68.70,69.20,-0.40,"1,649"
1215　卜蜂,108/08/19,"2,542,381","173,130,734",70.10,70.10,67.20,68.10,-1.10,"1,774"
1215　卜蜂,108/08/20,"2,835,127","195,249,464",68.40,70.00,68.30,69.30,+1.20,"2,148"
1215　卜蜂,108/08/21,"1,628,390","113,675,800",69.50,70.40,68.60,70.10,+0.80,"1,263"
1215　卜蜂,108/08/22,"1,686,487","118,730,626",70.50,71.00,69.80,70.70,+0.60,"1,335"
1215　卜蜂,108/08/23,"2,169,344","150,021,934",70.70,70.70,68.70,69.00,-1.70,"1,661"
1215　卜蜂,108/08/26,"1,811,092","126,666,640",68.40,70.70,68.10,70.10,+1.10,"1,430"
1215　卜蜂,108/08/27,"1,071,916","75,126,020",70.20,71.20,69.40,69.80,-0.30,727
1215　卜蜂,108/08/28,"694,691","48,570,689",69.90,70.20,69.50,70.00,+0.20,463
1215　卜蜂,108/08/29,"1,365,310","95,327,015",70.60,70.70,69.00,70.40,+0.40,949
1215　卜蜂,108/08/30,"1,914,902","132,956,979",69.90,70.70,69.00,69.10,-1.30,"1,422"
1215　卜蜂,108/09/02,"1,357,970","93,111,130",69.00,69.40,68.30,68.80,-0.30,"1,042"
1215　卜蜂,108/09/03,"1,109,414","75,714,363",68.50,69.10,68.00,68.10,-0.70,894
1215　卜蜂,108/09/04,"1,448,625","98,330,254",67.90,68.40,67.60,68.00,-0.10,977
1215　卜蜂,108/09/05,"1,233,650","83,794,791",68.10,68.30,67.70,68.00, 0.00,831
1215　卜蜂,108/09/06,"2,985,562","200,033,249",67.90,67.90,66.60,67.00,-1.00,"1,928"
1215　卜蜂,108/09/09,"1,813,800","120,317,269",66.80,67.00,66.00,66.50,-0.50,"1,268"
1215　卜蜂,108/09/10,"1,162,138","78,001,554",66.50,67.80,66.50,66.90,+0.40,843
1215　卜蜂,108/09/11,"2,253,124","148,073,451",66.90,66.90,65.20,65.30,-1.60,"1,668"
1215　卜蜂,108/09/12,"1,890,142","123,828,915",65.30,66.40,64.80,65.70,+0.40,"1,291"
1215　卜蜂,108/09/16,"1,606,849","105,295,352",65.90,66.30,65.10,65.50,-0.20,"1,111"
1215　卜蜂,108/09/17,"1,419,841","94,356,350",65.50,66.80,65.50,66.60,+1.10,972
1215　卜蜂,108/09/18,"2,292,094","153,798,598",67.40,68.00,66.60,66.80,+0.20,"1,677"
1215　卜蜂,108/09/19,"2,183,850","143,786,166",67.20,67.30,65.50,65.80,-1.00,"1,502"
1215　卜蜂,108/09/20,"2,225,343","145,155,729",65.70,65.90,65.00,65.00,-0.80,"1,588"
1215　卜蜂,108/09/23,"792,581","51,833,960",64.80,65.80,64.60,65.50,+0.50,550
1215　卜蜂,108/09/24,"2,284,297","147,169,365",65.50,65.50,64.00,64.10,-1.40,"1,570"
1215　卜蜂,108/09/25,"1,072,855","69,308,895",64.10,64.90,64.00,64.50,+0.40,660
1215　卜蜂,108/09/26,"776,630","50,030,131",64.70,64.80,64.20,64.20,-0.30,639
1215　卜蜂,108/09/27,"2,496,664","156,822,132",64.00,64.30,62.40,62.50,-1.70,"1,927"
1215　卜蜂,108/10/01,"910,453","57,213,739",62.60,63.20,62.60,62.60,+0.10,568
1215　卜蜂,108/10/02,"1,620,085","104,002,625",62.70,64.80,62.70,64.60,+2.00,"1,053"
1215　卜蜂,108/10/03,"1,004,369","65,015,085",64.20,65.30,63.80,64.70,+0.10,744
1215　卜蜂,108/10/04,"1,183,896","77,512,536",65.50,65.70,65.20,65.60,+0.90,901
1215　卜蜂,108/10/07,"674,190","44,137,240",65.80,65.90,65.20,65.60, 0.00,479
1215　卜蜂,108/10/08,"492,531","32,149,833",65.60,65.80,65.00,65.20,-0.40,392
1215　卜蜂,108/10/09,"1,033,912","66,113,468",65.00,65.00,63.50,63.60,-1.60,750
1215　卜蜂,108/10/14,"1,105,426","69,806,498",64.00,64.00,62.90,63.10,-0.50,892
1215　卜蜂,108/10/15,"504,598","32,068,827",63.10,63.80,63.10,63.80,+0.70,407
1215　卜蜂,108/10/16,"3,668,261","241,971,174",64.30,66.50,64.30,66.30,+2.50,"2,694"
1215　卜蜂,108/10/17,"2,172,567","141,518,788",65.50,65.80,64.90,65.30,-1.00,"1,500"
1215　卜蜂,108/10/18,"1,588,144","103,250,394",65.30,65.30,64.80,65.00,-0.30,867
1215　卜蜂,108/10/21,"1,201,003","78,825,598",65.60,66.00,65.00,65.90,+0.90,768
1215　卜蜂,108/10/22,"1,102,205","72,983,585",66.30,66.50,66.00,66.10,+0.20,802
1215　卜蜂,108/10/23,"1,141,921","74,845,599",66.30,66.40,65.10,65.40,-0.70,627
1215　卜蜂,108/10/24,"640,123","41,926,087",65.70,65.90,65.30,65.70,+0.30,485
1215　卜蜂,108/10/25,"601,347","39,494,833",65.70,66.00,65.30,65.90,+0.20,441
1215　卜蜂,108/10/28,"603,645","39,598,336",65.90,66.00,65.40,65.60,-0.30,389
1215　卜蜂,108/10/29,"523,025","34,241,031",65.80,65.90,65.10,65.40,-0.20,362
1215　卜蜂,108/10/30,"339,442","22,204,782",65.40,65.70,65.20,65.50,+0.10,267
1215　卜蜂,108/10/31,"913,408","59,965,644",65.50,66.10,65.10,65.50, 0.00,652
1215　卜蜂,108/11/01,"1,913,873","123,443,986",65.50,65.50,64.20,64.30,-1.20,"1,368"
1215　卜蜂,108/11/04,"1,262,719","81,938,198",64.50,65.40,64.10,65.40,+1.10,896
1215　卜蜂,108/11/05,"708,023","46,230,091",65.40,65.80,65.00,65.10,-0.30,530
1215　卜蜂,108/11/06,"420,342","27,339,894",65.00,65.20,64.90,65.00,-0.10,302
1215　卜蜂,108/11/07,"1,916,526","125,086,151",65.10,66.10,64.90,65.00, 0.00,"1,160"
1215　卜蜂,108/11/08,"658,534","42,796,567",65.20,65.40,64.80,64.90,-0.10,492
1215　卜蜂,108/11/11,"965,541","62,338,050",65.00,65.20,64.40,64.40,-0.50,687
1215　卜蜂,108/11/12,"320,581","20,721,412",64.20,65.00,64.20,64.90,+0.50,272
1215　卜蜂,108/11/13,"2,192,002","144,581,732",65.30,66.40,65.20,65.60,+0.70,"1,498"
1215　卜蜂,108/11/14,"1,478,137","96,362,530",65.60,66.10,64.60,64.60,-1.00,"1,123"
1215　卜蜂,108/11/15,"1,150,152","74,228,818",64.90,64.90,64.30,64.70,+0.10,922
1215　卜蜂,108/11/18,"1,154,056","74,238,540",64.80,64.90,64.10,64.40,-0.30,908
1215　卜蜂,108/11/19,"445,751","28,779,815",64.40,64.80,64.30,64.70,+0.30,343
1215　卜蜂,108/11/20,"448,220","29,052,840",64.70,65.10,64.50,64.90,+0.20,340
1215　卜蜂,108/11/21,"565,253","36,543,912",64.90,64.90,64.40,64.80,-0.10,385
1215　卜蜂,108/11/22,"529,354","34,305,462",64.80,65.10,64.60,64.70,-0.10,388
1215　卜蜂,108/11/25,"731,612","47,590,032",65.00,65.30,64.80,65.00,+0.30,490
1215　卜蜂,108/11/26,"1,115,143","72,924,198",65.10,65.80,65.00,65.80,+0.80,639
1215　卜蜂,108/11/27,"1,667,494","110,416,892",66.00,66.50,65.80,66.50,+0.70,"1,109"
1215　卜蜂,108/11/28,"1,583,185","104,625,010",66.80,66.90,65.50,65.80,-0.70,999
1215　卜蜂,108/11/29,"737,834","48,146,269",65.80,65.80,65.00,65.10,-0.70,565
1215　卜蜂,108/12/02,"585,340","38,222,028",65.60,65.70,64.80,65.60,+0.50,398
1215　卜蜂,108/12/03,"297,489","19,505,369",65.60,65.70,65.20,65.60, 0.00,225
1215　卜蜂,108/12/04,"1,092,937","72,395,613",65.60,66.60,65.20,66.30,+0.70,816
1215　卜蜂,108/12/05,"704,292","46,612,722",66.40,66.50,66.00,66.10,-0.20,512
1215　卜蜂,108/12/06,"941,159","62,426,064",66.20,66.50,66.10,66.50,+0.40,660
1215　卜蜂,108/12/09,"852,365","56,440,157",66.80,66.80,65.90,66.10,-0.40,614
1215　卜蜂,108/12/10,"853,210","56,056,428",66.40,66.40,65.50,65.50,-0.60,531
1215　卜蜂,108/12/11,"508,871","33,405,701",65.70,66.00,65.40,65.70,+0.20,381
1215　卜蜂,108/12/12,"507,985","33,306,403",65.70,65.90,65.30,65.80,+0.10,397
1215　卜蜂,108/12/13,"837,796","55,287,713",65.50,66.30,65.50,66.00,+0.20,459
1215　卜蜂,108/12/16,"541,698","35,749,109",66.00,66.20,65.70,66.00, 0.00,381
1215　卜蜂,108/12/17,"1,955,147","127,764,915",65.10,66.00,65.10,65.40,-0.60,"1,372"
1215　卜蜂,108/12/18,"1,920,102","124,781,567",65.10,65.50,64.50,65.50,+0.10,"1,395"
1215　卜蜂,108/12/19,"839,788","54,902,885",65.50,65.60,65.00,65.60,+0.10,470
1215　卜蜂,108/12/20,"2,637,829","175,125,565",65.60,66.70,65.60,66.60,+1.00,"1,628"
1215　卜蜂,108/12/23,"3,390,531","228,415,324",66.80,68.00,66.80,67.30,+0.70,"2,148"
1215　卜蜂,108/12/24,"1,012,573","67,881,497",67.50,67.60,66.60,67.00,-0.30,685
1215　卜蜂,108/12/25,"502,267","33,565,089",67.10,67.20,66.60,66.70,-0.30,344
1215　卜蜂,108/12/26,"702,374","46,545,824",66.70,66.80,66.00,66.40,-0.30,527
1215　卜蜂,108/12/27,"706,977","47,254,652",66.70,67.20,66.60,66.80,+0.40,545
1215　卜蜂,108/12/30,"398,989","26,643,750",66.90,67.10,66.60,66.60,-0.20,314
1215　卜蜂,108/12/31,"538,813","35,733,241",66.60,66.80,66.10,66.20,-0.40,351
1215　卜蜂,109/01/02,"512,200","33,933,654",66.00,66.50,66.00,66.20, 0.00,368
1215　卜蜂,109/01/03,"1,190,355","78,228,462",66.50,66.50,65.50,65.90,-0.30,869
1215　卜蜂,109/01/06,"1,208,461","78,706,495",65.50,65.50,65.00,65.00,-0.90,822
1215　卜蜂,109/01/07,"622,220","40,736,520",65.10,65.80,64.90,65.60,+0.60,376
1215　卜蜂,109/01/08,"503,932","32,853,147",65.60,65.60,65.00,65.10,-0.50,320
1215　卜蜂,109/01/09,"255,036","16,664,862",65.20,65.50,65.20,65.20,+0.10,191
1215　卜蜂,109/01/10,"235,586","15,408,675",65.20,65.60,65.20,65.40,+0.20,196
1215　卜蜂,109/01/13,"650,509","42,904,482",65.90,66.30,65.70,65.80,+0.40,476
1215　卜蜂,109/01/14,"383,603","25,292,953",65.80,66.20,65.80,65.90,+0.10,279
1215　卜蜂,109/01/15,"454,340","29,803,466",66.10,66.10,65.30,65.60,-0.30,330
1215　卜蜂,109/01/16,"334,722","21,861,883",65.60,65.60,65.20,65.30,-0.30,290
1215　卜蜂,109/01/17,"614,993","40,515,128",65.50,66.00,65.50,66.00,+0.70,458
1215　卜蜂,109/01/20,"484,057","31,762,130",66.00,66.00,65.50,65.50,-0.50,362
1215　卜蜂,109/01/30,"1,775,996","111,303,048",64.00,64.00,61.30,62.40,-3.10,"1,250"
1215　卜蜂,109/01/31,"843,717","53,032,106",61.80,63.50,61.80,63.20,+0.80,610
1215　卜蜂,109/02/03,"1,475,334","90,101,742",63.00,63.00,60.30,61.20,-2.00,"1,139"
1215　卜蜂,109/02/04,"1,104,998","68,028,970",61.60,62.30,61.30,61.30,+0.10,943
1215　卜蜂,109/02/05,"433,432","26,700,884",62.00,62.00,61.30,61.60,+0.30,393
1215　卜蜂,109/02/06,"408,639","25,512,614",62.20,62.80,62.00,62.70,+1.10,349
1215　卜蜂,109/02/07,"589,394","36,837,010",63.40,63.40,62.10,62.10,-0.60,527
1215　卜蜂,109/02/10,"736,426","45,281,646",62.20,62.20,61.20,61.40,-0.70,646
1215　卜蜂,109/02/11,"432,360","26,636,052",61.40,61.90,61.20,61.90,+0.50,379
1215　卜蜂,109/02/12,"612,115","37,872,030",61.90,62.10,61.60,61.70,-0.20,457
1215　卜蜂,109/02/13,"488,039","30,162,010",61.90,62.10,61.70,61.80,+0.10,450
1215　卜蜂,109/02/14,"573,173","35,512,947",62.00,62.30,61.80,61.90,+0.10,489
1215　卜蜂,109/02/17,"754,087","46,550,194",62.00,62.10,61.50,61.70,-0.20,600
1215　卜蜂,109/02/18,"1,723,763","109,746,088",62.00,65.80,62.00,63.40,+1.70,"1,283"
1215　卜蜂,109/02/19,"467,512","29,648,253",63.50,63.60,63.20,63.50,+0.10,403
1215　卜蜂,109/02/20,"371,779","23,504,198",63.50,63.50,63.00,63.00,-0.50,328
1215　卜蜂,109/02/21,"348,669","21,864,665",63.00,63.00,62.50,62.60,-0.40,288
1215　卜蜂,109/02/24,"364,061","22,831,843",62.50,63.10,62.40,62.60, 0.00,338
1215　卜蜂,109/02/25,"436,985","27,214,955",62.40,62.70,61.80,62.40,-0.20,327
1215　卜蜂,109/02/26,"750,978","46,551,414",62.80,62.80,61.70,61.80,-0.60,597
1215　卜蜂,109/02/27,"503,866","31,240,134",62.40,62.40,61.70,62.20,+0.40,402
1215　卜蜂,109/03/02,"802,661","49,617,366",61.60,62.50,61.40,61.70,-0.50,544
1215　卜蜂,109/03/03,"434,687","26,886,818",62.10,62.50,61.60,61.80,+0.10,377
1215　卜蜂,109/03/04,"321,034","19,852,707",62.10,62.10,61.40,62.00,+0.20,274
1215　卜蜂,109/03/05,"754,189","46,729,848",62.10,62.40,61.70,61.80,-0.20,573
1215　卜蜂,109/03/06,"420,836","25,929,603",61.80,61.90,61.50,61.70,-0.10,362
1215　卜蜂,109/03/09,"1,007,134","61,223,719",61.60,61.60,60.30,60.30,-1.40,901
1215　卜蜂,109/03/10,"1,799,088","105,325,280",59.10,59.50,57.80,59.40,-0.90,"1,393"
1215　卜蜂,109/03/11,"822,625","49,658,223",60.00,61.30,59.80,59.90,+0.50,636
1215　卜蜂,109/03/12,"1,688,057","97,741,696",59.80,59.80,57.20,57.20,-2.70,"1,326"
1215　卜蜂,109/03/13,"2,690,585","141,597,176",54.00,54.90,51.50,54.40,-2.80,"1,886"
1215　卜蜂,109/03/16,"1,282,466","69,984,582",56.40,56.40,53.50,53.50,-0.90,975
1215　卜蜂,109/03/17,"1,355,918","70,332,013",51.00,53.40,50.80,51.40,-2.10,"1,000"
1215　卜蜂,109/03/18,"1,061,980","54,660,056",51.90,52.10,51.00,51.00,-0.40,799
1215　卜蜂,109/03/19,"1,816,524","87,972,402",50.50,50.50,46.50,47.65,-3.35,"1,327"
1215　卜蜂,109/03/20,"1,782,780","92,190,555",48.50,52.40,48.50,52.40,+4.75,"1,159"
1215　卜蜂,109/03/23,"1,982,864","106,232,556",52.20,55.00,51.00,53.60,+1.20,"1,459"
1215　卜蜂,109/03/24,"1,421,792","77,251,772",53.70,55.00,53.70,54.00,+0.40,997
1215　卜蜂,109/03/25,"1,324,520","73,002,994",55.40,55.80,54.50,55.00,+1.00,925
1215　卜蜂,109/03/26,"880,446","48,493,081",55.00,55.50,54.10,55.20,+0.20,579
1215　卜蜂,109/03/27,"956,497","53,148,274",55.80,56.00,55.00,55.30,+0.10,610
1215　卜蜂,109/03/30,"2,931,576","169,552,115",55.00,60.30,54.50,59.10,+3.80,"1,792"
1215　卜蜂,109/03/31,"2,616,385","156,453,402",60.50,61.00,58.80,59.10, 0.00,"1,695"
1215　卜蜂,109/04/01,"1,728,876","103,715,397",60.00,61.00,59.10,59.20,+0.10,"1,193"
1215　卜蜂,109/04/06,"958,364","56,754,053",59.40,59.90,58.60,59.20, 0.00,634
1215　卜蜂,109/04/07,"930,229","55,520,054",59.70,59.90,59.30,59.60,+0.40,778
1215　卜蜂,109/04/08,"884,601","53,138,118",59.70,60.50,59.70,60.00,+0.40,695
1215　卜蜂,109/04/09,"905,935","54,567,628",60.20,60.60,59.80,60.50,+0.50,639
1215　卜蜂,109/04/10,"769,809","46,456,852",60.50,60.90,59.90,60.50, 0.00,531
1215　卜蜂,109/04/13,"1,047,086","63,937,154",60.90,61.80,60.00,61.10,+0.60,758
1215　卜蜂,109/04/14,"1,006,275","61,922,850",60.50,61.90,60.50,61.70,+0.60,593
1215　卜蜂,109/04/15,"1,562,214","97,883,408",61.80,63.70,61.80,63.00,+1.30,997
1215　卜蜂,109/04/16,"841,188","52,724,944",62.80,63.30,61.90,62.90,-0.10,639
1215　卜蜂,109/04/17,"1,137,171","71,226,970",63.20,63.40,62.30,62.60,-0.30,775
1215　卜蜂,109/04/20,"451,569","28,305,121",62.90,62.90,62.50,62.60, 0.00,369
1215　卜蜂,109/04/21,"1,475,356","90,669,715",62.60,62.60,60.60,61.00,-1.60,916
1215　卜蜂,109/04/22,"695,364","42,360,381",60.20,61.40,60.10,61.40,+0.40,406
1215　卜蜂,109/04/23,"634,363","39,299,748",62.50,62.50,61.50,62.00,+0.60,413
1215　卜蜂,109/04/24,"474,675","29,221,103",62.00,62.20,61.30,61.50,-0.50,329
1215　卜蜂,109/04/27,"591,887","36,548,330",61.60,62.00,61.30,62.00,+0.50,398
1215　卜蜂,109/04/28,"819,750","51,236,450",62.00,62.90,62.00,62.90,+0.90,624
1215　卜蜂,109/04/29,"1,498,533","95,038,029",63.20,63.90,62.90,63.00,+0.10,932
1215　卜蜂,109/04/30,"1,018,586","64,271,647",63.90,63.90,62.30,63.10,+0.10,668
1215　卜蜂,109/05/04,"1,332,098","84,116,739",62.80,63.80,62.20,63.60,+0.50,738
1215　卜蜂,109/05/05,"2,092,918","135,743,049",63.90,65.50,63.90,65.10,+1.50,"1,260"
1215　卜蜂,109/05/06,"4,075,182","273,711,416",67.60,67.80,66.20,67.00,+1.90,"2,345"
1215　卜蜂,109/05/07,"3,048,353","206,966,522",67.10,68.50,67.10,68.40,+1.40,"1,869"
1215　卜蜂,109/05/08,"4,365,008","303,040,130",69.00,70.60,68.40,69.90,+1.50,"2,897"
1215　卜蜂,109/05/11,"3,666,213","256,649,908",70.20,70.60,68.50,70.50,+0.60,"2,430"
1215　卜蜂,109/05/12,"3,342,722","236,142,203",70.70,71.40,70.00,71.00,+0.50,"2,083"
1215　卜蜂,109/05/13,"3,218,738","228,861,697",70.10,71.90,70.00,71.90,+0.90,"2,227"
1215　卜蜂,109/05/14,"3,524,541","250,008,374",71.40,71.80,70.00,70.60,-1.30,"2,307"
1215　卜蜂,109/05/15,"3,158,471","221,241,248",70.50,71.20,69.00,70.30,-0.30,"2,093"
1215　卜蜂,109/05/18,"1,731,538","122,444,069",70.00,71.20,69.60,71.00,+0.70,"1,171"
1215　卜蜂,109/05/19,"1,409,209","100,141,539",71.50,71.50,70.60,71.00, 0.00,"1,038"
1215　卜蜂,109/05/20,"1,068,214","75,753,435",71.00,71.10,70.60,70.80,-0.20,724
